x y
-15 -1.99840144432528e-14
-14.5137367782166 -0.486263221783368
-10.5333217572173 -1.81306822878314
15 -6.10645881447592
15 -3.10862446895044e-15
14.5137367782166 0.486263221783369
10.5333217572174 1.81306822878312
-15 6.10645881447591
-15 -1.99840144432528e-14
