x y
-13.8423307052271 -1.15766929477291
15 -7.05937172866669
15 1.59872115546023e-14
13.8345857025543 1.16541429744567
-15 7.09688491448961
-15 4.44089209850063e-16
-13.8423307052271 -1.15766929477291
